mu_1 sd_1 w_1 mu_2 sd_2 w_2 w_NS
0 4288 0.101402 0.65945 0.925356 0.0746438 -7.58169
0 4289 0.10366 0.657613 0.921369 0.0786313 -7.64537
0 4290 0.13134 0.658309 0.919593 0.0804068 -7.67123
0 4291 0.12367 0.65786 0.929528 0.070472 -7.49169
0 4292 0.130355 0.659114 0.93844 0.0615603 -7.3471
0 4293 0.158003 0.65486 0.936328 0.0636721 -7.41051
0 4294 0.158003 0.65486 0.936328 0.0636721 -7.41051
0 4295 0.17657 0.65781 0.953302 0.0466983 -7.13436
0 4296 0.203424 0.664289 0.964081 0.0359192 -7.05317
0 4297 0.226307 0.677559 0.98496 0.0150398 -6.99458
0 4298 0.267116 0.667776 0.997738 0.0022623 -6.89387
0 4299 0.245436 0.651132 0.988128 0.0118716 -6.85703
0 4300 0.20825 0.652462 0.982804 0.0171962 -6.86757
0 4301 0.211328 0.660986 0.973381 0.026619 -6.95318
0 4302 0.19141 0.668447 0.98464 0.0153601 -6.88144
0 4303 0.235707 0.661623 0.966887 0.0331133 -7.03398
0 4304 0.251163 0.649942 0.974147 0.0258533 -6.93158
0 4305 0.259778 0.668573 0.977875 0.0221247 -6.99863
0 4306 0.259341 0.66594 0.969519 0.0304812 -7.06576
0 4307 0.253664 0.667748 0.974529 0.0254709 -7.017
0 4308 0.22436 0.667224 0.976055 0.0239453 -6.95931
0 4309 0.22436 0.667224 0.976055 0.0239453 -6.95931
0 4310 0.222869 0.667434 0.970439 0.029561 -7.01931
0 4311 0.248185 0.638826 0.961992 0.0380081 -7.03636
0 4312 0.248185 0.638826 0.961992 0.0380081 -7.03636
0 4313 0.216042 0.633743 0.969786 0.0302136 -6.93852
0 4314 0.19906 0.635177 0.954393 0.0456071 -7.02553
0 4315 0.201062 0.644133 0.959669 0.0403308 -7.0068
0 4316 0.189799 0.624143 0.966016 0.0339839 -6.9416
0 4317 0.159108 0.606917 0.973475 0.0265251 -6.86376
0 4318 0.146498 0.595028 0.979524 0.0204758 -6.95751
0 4319 0.180428 0.576506 0.985031 0.0149694 -7.03469
0 4320 0.16546 0.590062 0.991555 0.0084449 -7.13994
0 4321 0.138089 0.595941 0.982908 0.017092 -7.01747
0 4322 0.187622 0.594511 0.971412 0.0285879 -6.83963
0 4323 0.187622 0.594511 0.971412 0.0285879 -6.83963
0 4324 0.175374 0.596611 0.973022 0.026978 -6.85833
0 4325 0.158193 0.604254 0.972332 0.0276681 -6.87443
0 4326 0.198017 0.600303 0.967811 0.0321889 -6.89741
0 4327 0.187073 0.593299 0.965828 0.0341715 -6.91122
0 4328 0.244623 0.597864 0.967172 0.032828 -6.79985
0 4329 0.211765 0.591212 0.968563 0.0314373 -6.8113
0 4330 0.211765 0.591212 0.968563 0.0314373 -6.8113
0 4331 0.244382 0.605802 0.989329 0.0106713 -6.82165
0 4332 0.21033 0.614332 0.983079 0.0169206 -6.8259
0 4333 0.212534 0.623764 0.977915 0.0220846 -6.82458
0 4334 0.195828 0.615762 0.993677 0.00632342 -6.93758
0 4335 0.192298 0.628369 0.989972 0.0100278 -6.86283
0 4336 0.152365 0.620665 0.995483 0.00451713 -7.06961
0 4337 0.157268 0.607274 0.985797 0.0142027 -6.95535
0 4338 0.19733 0.621494 0.98622 0.0137804 -6.85059
0 4339 0.235462 0.615091 0.99611 0.00388977 -6.88711
0 4340 0.257993 0.617047 0.991957 0.0080434 -6.81487
0 4341 0.271733 0.629957 0.982092 0.0179084 -6.82425
0 4342 0.281363 0.645123 0.966571 0.0334291 -7.00889
0 4343 0.294161 0.652237 0.987099 0.0129008 -6.89893
0 4344 0.292063 0.656515 0.984286 0.0157142 -6.93236
0 4345 0.30817 0.662872 0.975047 0.0249533 -7.07098
0 4346 0.297489 0.643493 0.978765 0.0212346 -6.916
0 4347 0.278529 0.626743 0.988879 0.0111211 -6.80518
0 4348 0.278529 0.626743 0.988879 0.0111211 -6.80518
0 4349 0.289279 0.618572 0.991052 0.00894795 -6.79205
0 4350 0.289279 0.618572 0.991052 0.00894795 -6.79205
0 4351 0.251724 0.626878 0.974719 0.0252806 -6.84002
0 4352 0.251724 0.626878 0.974719 0.0252806 -6.84002
0 4353 0.272963 0.627732 0.96363 0.0363703 -6.9391
0 4354 0.272963 0.627732 0.96363 0.0363703 -6.9391
0 4355 0.262991 0.634661 0.974685 0.0253152 -6.87323
0 4356 0.236129 0.636583 0.972052 0.0279482 -6.88325
0 4357 0.204615 0.633062 0.977121 0.0228787 -6.84411
0 4358 0.202482 0.624816 0.972159 0.0278411 -6.84717
0 4359 0.197411 0.64082 0.966884 0.0331161 -6.92416
0 4360 0.207128 0.643074 0.956176 0.0438244 -7.04394
0 4361 0.225751 0.642218 0.950427 0.0495725 -7.12027
0 4362 0.183484 0.626494 0.965547 0.0344534 -6.89267
0 4363 0.183484 0.626494 0.965547 0.0344534 -6.89267
0 4364 0.198816 0.63169 0.963063 0.036937 -6.91466
0 4365 0.194263 0.627207 0.961629 0.0383709 -6.9796
0 4366 0.203004 0.629634 0.957663 0.0423375 -6.96873
0 4367 0.193118 0.629511 0.956014 0.0439855 -7.03866
0 4368 0.194285 0.613649 0.96823 0.0317702 -6.84777
0 4369 0.194285 0.613649 0.96823 0.0317702 -6.84777
0 4370 0.205603 0.635204 0.960078 0.0399223 -7.02017
0 4371 0.197802 0.629935 0.986977 0.0130234 -6.84809
0 4372 0.214655 0.637041 0.987459 0.0125409 -6.83732
0 4373 0.21429 0.62024 0.972644 0.0273563 -6.83261
0 4374 0.206452 0.601482 0.969255 0.0307449 -6.82122
0 4375 0.240802 0.610077 0.983383 0.0166166 -6.79531
0 4376 0.224222 0.618306 0.978414 0.0215864 -6.81128
0 4377 0.246344 0.607249 0.968975 0.0310246 -6.81262
0 4378 0.229789 0.623701 0.971652 0.0283475 -6.84321
0 4379 0.217267 0.627108 0.980556 0.0194442 -6.82353
0 4380 0.210874 0.637289 0.990453 0.00954677 -6.84862
0 4381 0.207443 0.618194 0.996609 0.00339071 -6.94698
0 4382 0.219679 0.613527 0.988494 0.0115064 -6.84339
0 4383 0.223512 0.614789 0.985305 0.014695 -6.81954
0 4384 0.213186 0.63 0.984992 0.0150077 -6.89227
0 4385 0.195217 0.627874 0.976773 0.023227 -6.84036
0 4386 0.200465 0.623731 0.969712 0.0302879 -6.85697
0 4387 0.22596 0.633767 0.960973 0.0390273 -6.95148
0 4388 0.247777 0.621683 0.963114 0.0368863 -6.88683
0 4389 0.262858 0.610264 0.971325 0.0286746 -6.80914
0 4390 0.210548 0.59519 0.960839 0.0391615 -6.84486
0 4391 0.158936 0.593431 0.955602 0.0443975 -6.92315
0 4392 0.195604 0.604155 0.969645 0.0303553 -6.83176
0 4393 0.179466 0.605882 0.964625 0.0353748 -6.86412
0 4394 0.173943 0.601773 0.95526 0.0447401 -6.92044
0 4395 0.164025 0.596935 0.962298 0.0377019 -6.95321
0 4396 0.164025 0.596935 0.962298 0.0377019 -6.95321
0 4397 0.192828 0.578052 0.962626 0.0373744 -6.84568
0 4398 0.171185 0.591241 0.9627 0.0373002 -6.8731
0 4399 0.17429 0.598162 0.956057 0.0439432 -6.90862
0 4400 0.184306 0.598835 0.945745 0.0542548 -7.05458
0 4401 0.185644 0.599782 0.958552 0.0414483 -6.88412
0 4402 0.193443 0.596668 0.95007 0.0499297 -6.93905
0 4403 0.181863 0.6148 0.960991 0.0390087 -6.89822
0 4404 0.216594 0.619013 0.986414 0.0135862 -6.83009
0 4405 0.211466 0.61546 0.989339 0.0106608 -6.85961
0 4406 0.203028 0.605239 0.988679 0.0113214 -6.89139
0 4407 0.194106 0.589361 0.974816 0.025184 -6.84317
0 4408 0.206703 0.595959 0.968263 0.0317371 -6.81922
0 4409 0.239652 0.594845 0.958698 0.0413016 -6.84234
0 4410 0.249281 0.573127 0.946793 0.0532072 -6.8704
0 4411 0.215993 0.561226 0.954698 0.0453021 -6.83649
0 4412 0.225629 0.569702 0.952789 0.047211 -6.83901
0 4413 0.250759 0.572413 0.95237 0.0476296 -6.82425
0 4414 0.2517 0.562079 0.965263 0.0347365 -6.76266
0 4415 0.264 0.584259 0.939794 0.0602056 -6.97774
0 4416 0.253659 0.607942 0.934856 0.065144 -7.15595
0 4417 0.233051 0.599379 0.949535 0.050465 -6.99341
0 4418 0.231353 0.601456 0.930979 0.0690213 -7.21561
0 4419 0.246867 0.591575 0.945248 0.0547522 -7.00493
0 4420 0.230725 0.609934 0.958344 0.0416558 -6.94828
0 4421 0.234869 0.612583 0.961913 0.0380869 -6.87323
0 4422 0.234869 0.612583 0.961913 0.0380869 -6.87323
0 4423 0.213471 0.61499 0.974273 0.0257272 -6.81946
0 4424 0.231817 0.601753 0.986175 0.0138255 -6.82519
0 4425 0.274494 0.616711 0.985327 0.014673 -6.78777
0 4426 0.281464 0.613997 0.992465 0.00753525 -6.79668
0 4427 0.263182 0.627886 0.996746 0.00325407 -6.83535
0 4428 0.268383 0.621724 0.993861 0.00613895 -6.81505
0 4429 0.293675 0.615649 0.9858 0.0142004 -6.78384
0 4430 0.279251 0.595146 0.981709 0.0182912 -6.75653
0 4431 0.297341 0.590352 0.989115 0.0108851 -6.76536
0 4432 0.292598 0.605374 0.997299 0.00270139 -6.8199
0 4433 0.293189 0.611845 0.990293 0.00970712 -6.83126
0 4434 0.301262 0.628102 0.986676 0.0133244 -6.81747
0 4435 0.313533 0.633032 0.978095 0.0219047 -6.89043
0 4436 0.313533 0.633032 0.978095 0.0219047 -6.89043
0 4437 0.320694 0.644912 0.989762 0.0102384 -6.88491
0 4438 0.340634 0.62155 0.995152 0.0048484 -6.80524
0 4439 0.329011 0.632571 0.994742 0.00525787 -6.83145
0 4440 0.330773 0.625845 0.989416 0.0105844 -6.82186
0 4441 0.328202 0.638337 0.997504 0.00249637 -6.84509
0 4442 0.335571 0.638653 0.985483 0.0145173 -6.89887
0 4443 0.333789 0.653174 0.994542 0.00545842 -6.91554
0 4444 0.331599 0.636406 0.994109 0.00589119 -6.84746
0 4445 0.322698 0.628328 0.97888 0.0211199 -6.87391
0 4446 0.318056 0.639514 0.966317 0.033683 -7.03541
0 4447 0.308901 0.627054 0.957109 0.0428912 -7.04426
0 4448 0.308901 0.627054 0.957109 0.0428912 -7.04426
0 4449 0.311875 0.641252 0.947282 0.0527177 -7.26468
0 4450 0.327156 0.640332 0.951197 0.0488032 -7.23488
0 4451 0.356805 0.648438 0.955262 0.044738 -7.30702
0 4452 0.366213 0.646808 0.961363 0.0386367 -7.24268
0 4453 0.376124 0.639122 0.967333 0.0326669 -7.12783
0 4454 0.363864 0.624993 0.970045 0.0299554 -6.99206
0 4455 0.376662 0.630338 0.962736 0.0372637 -7.12964
0 4456 0.372066 0.603831 0.969906 0.030094 -6.88124
0 4457 0.391853 0.601466 0.972302 0.0276975 -6.88303
0 4458 0.425042 0.620732 0.967817 0.0321831 -7.13107
0 4459 0.425042 0.620732 0.967817 0.0321831 -7.13107
0 4460 0.428337 0.63992 0.957761 0.0422394 -7.40967
0 4461 0.428337 0.63992 0.957761 0.0422394 -7.40967
0 4462 0.42798 0.646236 0.967153 0.0328473 -7.34628
0 4463 0.437293 0.639926 0.965281 0.0347187 -7.34781
0 4464 0.43316 0.63538 0.95262 0.0473798 -7.45205
0 4465 0.43316 0.63538 0.95262 0.0473798 -7.45205
0 4466 0.389785 0.63728 0.944524 0.0554761 -7.44514
0 4467 0.385976 0.64854 0.953147 0.0468531 -7.41056
0 4468 0.385976 0.64854 0.953147 0.0468531 -7.41056
0 4469 0.412335 0.66264 0.956236 0.043764 -7.56847
0 4470 0.414392 0.657677 0.955246 0.0447538 -7.54616
0 4471 0.415755 0.64738 0.968032 0.0319685 -7.30613
0 4472 0.411078 0.649264 0.961823 0.0381766 -7.38121
0 4473 0.45199 0.628817 0.965248 0.0347524 -7.3067
0 4474 0.403325 0.643623 0.956766 0.0432339 -7.37518
0 4475 0.39908 0.646293 0.94485 0.0551502 -7.54254
0 4476 0.39908 0.646293 0.94485 0.0551502 -7.54254
0 4477 0.395031 0.644538 0.946049 0.0539511 -7.5311
0 4478 0.383558 0.645819 0.9336 0.0663999 -7.63867
0 4479 0.362837 0.650978 0.933181 0.0668187 -7.65111
0 4480 0.33247 0.644148 0.926967 0.0730332 -7.6204
0 4481 0.31915 0.647631 0.928818 0.0711823 -7.59412
0 4482 0.348257 0.646896 0.928346 0.0716542 -7.68955
0 4483 0.372045 0.636081 0.919905 0.0800948 -7.74672
0 4484 0.365767 0.641227 0.91733 0.0826697 -7.8166
0 4485 0.366329 0.640778 0.926964 0.0730362 -7.66626
0 4486 0.374369 0.628745 0.928019 0.0719811 -7.56783
0 4487 0.364325 0.641244 0.922423 0.0775769 -7.73455
0 4488 0.38457 0.634176 0.953833 0.0461672 -7.28481
0 4489 0.380897 0.626778 0.940896 0.0591041 -7.38432
0 4490 0.370271 0.624479 0.926316 0.0736837 -7.54783
0 4491 0.370271 0.624479 0.926316 0.0736837 -7.54783
0 4492 0.382806 0.62134 0.927161 0.072839 -7.53766
0 4493 0.364357 0.626601 0.922228 0.0777719 -7.61343
0 4494 0.343709 0.611809 0.934166 0.0658338 -7.28382
0 4495 0.374282 0.627654 0.942538 0.0574616 -7.3545
0 4496 0.396212 0.620701 0.93811 0.0618898 -7.41184
0 4497 0.396212 0.620701 0.93811 0.0618898 -7.41184
0 4498 0.410136 0.633381 0.951776 0.0482242 -7.37563
0 4499 0.410136 0.633381 0.951776 0.0482242 -7.37563
0 4500 0.398842 0.636024 0.966831 0.0331694 -7.18326
0 4501 0.398842 0.636024 0.966831 0.0331694 -7.18326
0 4502 0.399937 0.643883 0.982022 0.0179781 -7.08773
0 4503 0.393539 0.644702 0.993655 0.00634473 -6.9849
0 4504 0.393539 0.644702 0.993655 0.00634473 -6.9849
0 4505 0.388799 0.646839 0.978621 0.0213789 -7.11095
0 4506 0.386164 0.646046 0.976169 0.0238312 -7.12286
0 4507 0.372036 0.647933 0.984283 0.0157167 -7.06076
0 4508 0.372036 0.647933 0.984283 0.0157167 -7.06076
0 4509 0.372036 0.647933 0.984283 0.0157167 -7.06076
0 4510 0.366887 0.636744 0.968142 0.0318581 -7.09452
0 4511 0.407803 0.622635 0.966762 0.0332382 -7.1091
0 4512 0.411831 0.62907 0.95777 0.0422302 -7.30263
0 4513 0.411831 0.62907 0.95777 0.0422302 -7.30263
0 4514 0.420755 0.630144 0.966882 0.0331176 -7.19994
0 4515 0.428351 0.617272 0.985851 0.0141485 -6.95106
0 4516 0.446839 0.621586 0.978122 0.021878 -7.09934
0 4517 0.449205 0.625882 0.971401 0.028599 -7.20679
0 4518 0.427488 0.621067 0.971155 0.0288451 -7.10633
0 4519 0.43964 0.624829 0.966187 0.0338129 -7.22376
0 4520 0.418829 0.624314 0.962148 0.0378522 -7.20233
0 4521 0.418829 0.624314 0.962148 0.0378522 -7.20233
0 4522 0.408709 0.617956 0.977857 0.0221433 -6.97437
0 4523 0.386704 0.592386 0.984416 0.0155841 -6.76143
0 4524 0.401845 0.590096 0.985853 0.0141471 -6.76375
0 4525 0.411249 0.599585 0.99424 0.0057601 -6.79099
0 4526 0.432357 0.5856 0.99561 0.0043896 -6.75971
0 4527 0.431902 0.577943 0.991232 0.00876781 -6.73591
0 4528 0.459471 0.582662 0.989229 0.0107709 -6.80518
0 4529 0.436227 0.573425 0.995307 0.00469306 -6.72194
0 4530 0.428201 0.56398 0.99989 0.000110316 -6.71293
0 4531 0.427597 0.566831 0.993148 0.006852 -6.69676
0 4532 0.447365 0.570481 0.991661 0.00833912 -6.72387
0 4533 0.43032 0.574844 0.996853 0.00314706 -6.72332
0 4534 0.429491 0.582349 0.985273 0.0147267 -6.76834
0 4535 0.423084 0.584207 0.991017 0.00898298 -6.75053
0 4536 0.447225 0.589891 0.999401 0.000598973 -6.82212
0 4537 0.467887 0.593852 0.99831 0.00169031 -6.84484
0 4538 0.480187 0.589673 0.995322 0.00467761 -6.86141
0 4539 0.442693 0.60725 0.986409 0.0135906 -6.9242
0 4540 0.442693 0.60725 0.986409 0.0135906 -6.9242
0 4541 0.446846 0.612855 0.986743 0.013257 -6.96759
0 4542 0.428824 0.609094 0.992959 0.00704107 -6.8668
0 4543 0.428824 0.609094 0.992959 0.00704107 -6.8668
0 4544 0.423112 0.623743 0.995838 0.00416187 -6.91934
0 4545 0.423112 0.623743 0.995838 0.00416187 -6.91934
0 4546 0.413641 0.623856 0.994118 0.00588198 -6.90787
0 4547 0.413641 0.623856 0.994118 0.00588198 -6.90787
0 4548 0.420668 0.621321 0.993108 0.00689189 -6.91522
0 4549 0.435975 0.629475 0.998464 0.00153601 -6.96631
0 4550 0.476746 0.618451 0.998721 0.00127891 -6.99903
0 4551 0.504297 0.619774 0.992333 0.00766689 -7.15778
0 4552 0.485996 0.613984 0.997382 0.00261848 -7.01898
0 4553 0.49306 0.632317 0.986829 0.013171 -7.30393
0 4554 0.45585 0.623239 0.987665 0.0123354 -7.06074
0 4555 0.446979 0.638142 0.978399 0.0216013 -7.22093
0 4556 0.447661 0.63784 0.97323 0.0267696 -7.27549
0 4557 0.410874 0.646284 0.975769 0.0242313 -7.19654
0 4558 0.400519 0.652588 0.970912 0.0290878 -7.26715
0 4559 0.400519 0.652588 0.970912 0.0290878 -7.26715
0 4560 0.380986 0.649262 0.971323 0.0286766 -7.18311
0 4561 0.36999 0.644042 0.969188 0.0308125 -7.14128
0 4562 0.382649 0.645921 0.959965 0.0400347 -7.29483
0 4563 0.371612 0.634232 0.952789 0.0472115 -7.26596
0 4564 0.389992 0.634074 0.952992 0.0470082 -7.30878
0 4565 0.389992 0.634074 0.952992 0.0470082 -7.30878
0 4566 0.361817 0.639061 0.951679 0.0483206 -7.29361
0 4567 0.361817 0.639061 0.951679 0.0483206 -7.29361
0 4568 0.338734 0.623022 0.963671 0.0363294 -6.99632
0 4569 0.324305 0.612691 0.954296 0.0457037 -7.05235
0 4570 0.324305 0.612691 0.954296 0.0457037 -7.05235
0 4571 0.311634 0.60321 0.977853 0.0221467 -6.7718
0 4572 0.311673 0.619406 0.967003 0.0329965 -6.90652
0 4573 0.301453 0.630825 0.97148 0.0285197 -6.91495
0 4574 0.273659 0.636226 0.971867 0.0281331 -6.90855
0 4575 0.256123 0.64903 0.970682 0.0293177 -6.96154
0 4576 0.198696 0.6622 0.958086 0.0419138 -7.14171
0 4577 0.176839 0.667568 0.957622 0.0423782 -7.12671
0 4578 0.174322 0.653659 0.965701 0.0342992 -6.97449
0 4579 0.1797 0.662931 0.968477 0.0315234 -6.98588
0 4580 0.1797 0.662931 0.968477 0.0315234 -6.98588
0 4581 0.181905 0.678137 0.991891 0.00810912 -6.90145
0 4582 0.211559 0.691892 0.978084 0.0219161 -7.05209
0 4583 0.193797 0.689316 0.97805 0.0219503 -7.02004
0 4584 0.192136 0.704636 0.974977 0.0250227 -7.10434
0 4585 0.18895 0.691099 0.9714 0.0285997 -7.13692
0 4586 0.185113 0.696492 0.985691 0.0143091 -6.9604
0 4587 0.17469 0.707917 0.976304 0.0236962 -7.07112
0 4588 0.145089 0.7129 0.983029 0.0169712 -7.03212
0 4589 0.159613 0.709232 0.978046 0.0219541 -7.07673
0 4590 0.178021 0.709647 0.988221 0.0117794 -6.9798
0 4591 0.145654 0.705303 0.994175 0.00582481 -6.94872
0 4592 0.145654 0.705303 0.994175 0.00582481 -6.94872
0 4593 0.141653 0.709425 0.997055 0.00294531 -6.95339
0 4594 0.110412 0.722025 0.985652 0.0143482 -7.01977
0 4595 0.110412 0.722025 0.985652 0.0143482 -7.01977
0 4596 0.105087 0.70982 0.970869 0.0291308 -7.1116
0 4597 0.0965706 0.723286 0.971186 0.0288144 -7.16171
0 4598 0.123218 0.703297 0.962426 0.037574 -7.20262
0 4599 0.101528 0.72196 0.965476 0.0345237 -7.23647
0 4600 0.119659 0.734732 0.955406 0.0445938 -7.48495
0 4601 0.146973 0.741813 0.957521 0.0424794 -7.53183
0 4602 0.174165 0.737554 0.950205 0.0497945 -7.66878
0 4603 0.173689 0.747294 0.948021 0.0519792 -7.7758
0 4604 0.18016 0.750392 0.94235 0.0576504 -7.90689
0 4605 0.18016 0.750392 0.94235 0.0576504 -7.90689
0 4606 0.175139 0.750607 0.969277 0.0307227 -7.45245
0 4607 0.185437 0.737013 0.967991 0.0320091 -7.37312
0 4608 0.169709 0.739574 0.97693 0.0230697 -7.26517
0 4609 0.189739 0.737364 0.967434 0.032566 -7.39375
0 4610 0.179855 0.755852 0.98083 0.0191699 -7.3315
0 4611 0.174898 0.758592 0.989889 0.0101108 -7.22767
0 4612 0.133342 0.759931 0.998289 0.00171066 -7.09402
0 4613 0.116895 0.766495 0.987615 0.0123854 -7.20031
0 4614 0.104999 0.743232 0.982987 0.017013 -7.12369
0 4615 0.100263 0.743314 0.989218 0.0107821 -7.06191
0 4616 0.126707 0.735159 0.993178 0.00682197 -7.02692
0 4617 0.126707 0.735159 0.993178 0.00682197 -7.02692
0 4618 0.120231 0.756732 0.981755 0.0182447 -7.22352
0 4619 0.130481 0.747486 0.983307 0.0166935 -7.17139
0 4620 0.130481 0.747486 0.983307 0.0166935 -7.17139
0 4621 0.127671 0.732753 0.986037 0.0139628 -7.07165
0 4622 0.15204 0.728826 0.980108 0.0198917 -7.14121
0 4623 0.147552 0.740909 0.99424 0.00576017 -7.06109
0 4624 0.157026 0.751329 0.985094 0.0149056 -7.21082
0 4625 0.177772 0.735758 0.983718 0.0162821 -7.27421
0 4626 0.184751 0.742424 0.988707 0.0112925 -7.16743
0 4627 0.170521 0.752442 0.985167 0.0148334 -7.23921
0 4628 0.181456 0.760712 0.983699 0.016301 -7.32559
0 4629 0.166483 0.764062 0.977784 0.0222159 -7.39901
0 4630 0.166871 0.765703 0.982188 0.017812 -7.34939
0 4631 0.169342 0.771253 0.982274 0.0177262 -7.38811
0 4632 0.144158 0.75728 0.987865 0.0121346 -7.19106
0 4633 0.126517 0.757553 0.975759 0.0242411 -7.31707
0 4634 0.157107 0.760174 0.970646 0.0293539 -7.46103
0 4635 0.208682 0.75742 0.990886 0.0091139 -7.25999
0 4636 0.203947 0.742292 0.985298 0.0147024 -7.24007
0 4637 0.206221 0.731729 0.983995 0.0160046 -7.19722
0 4638 0.207301 0.726407 0.978222 0.0217777 -7.25081
0 4639 0.181028 0.725089 0.983145 0.0168546 -7.18151
0 4640 0.188018 0.721046 0.986583 0.0134172 -7.06762
0 4641 0.198204 0.718765 0.981766 0.0182343 -7.16458
0 4642 0.188606 0.705139 0.976938 0.0230623 -7.1241
0 4643 0.211411 0.698964 0.97959 0.0204097 -7.11716
0 4644 0.232988 0.71393 0.980399 0.0196013 -7.22286
0 4645 0.225675 0.716726 0.99296 0.00704011 -7.06395
0 4646 0.229536 0.749302 0.992005 0.00799532 -7.241
0 4647 0.236317 0.725717 0.977373 0.0226272 -7.28869
0 4648 0.199925 0.711163 0.987856 0.0121441 -7.02407
0 4649 0.187227 0.69787 0.991087 0.00891334 -6.95649
0 4650 0.208152 0.704927 0.990378 0.00962211 -7.00436
0 4651 0.181475 0.713794 0.990783 0.00921697 -6.98243
0 4652 0.181475 0.713794 0.990783 0.00921697 -6.98243
0 4653 0.192053 0.711331 0.984198 0.0158018 -7.06487
0 4654 0.190893 0.702292 0.994761 0.00523915 -6.95778
0 4655 0.17264 0.714557 0.998367 0.00163331 -6.92533
0 4656 0.196676 0.709071 0.986904 0.0130959 -7.02231
0 4657 0.21634 0.707244 0.981749 0.0182506 -7.10173
0 4658 0.203232 0.718436 0.999816 0.000183908 -6.97754
0 4659 0.191001 0.720748 0.990678 0.00932176 -7.03202
0 4660 0.179112 0.724712 0.987603 0.0123974 -7.12586
0 4661 0.179112 0.724712 0.987603 0.0123974 -7.12586
0 4662 0.172613 0.724146 0.992783 0.00721708 -7.12812
0 4663 0.163862 0.724494 0.983866 0.0161341 -7.09548
0 4664 0.13928 0.727588 0.971376 0.0286237 -7.22535
0 4665 0.133394 0.714852 0.984209 0.0157913 -7.02074
0 4666 0.137495 0.713358 0.983596 0.0164044 -7.02305
0 4667 0.121351 0.702602 0.977176 0.0228242 -7.02645
0 4668 0.0901176 0.682244 0.991386 0.00861414 -6.94968
0 4669 0.125196 0.687486 0.981776 0.0182238 -6.94719
0 4670 0.133169 0.692774 0.973456 0.0265438 -7.03057
0 4671 0.154827 0.699852 0.978877 0.0211229 -7.02315
0 4672 0.15178 0.683769 0.971452 0.0285482 -7.02541
0 4673 0.119893 0.702531 0.982775 0.0172245 -6.98149
0 4674 0.0844026 0.699987 0.98285 0.0171495 -6.96837
0 4675 0.0844026 0.699987 0.98285 0.0171495 -6.96837
0 4676 0.115851 0.701868 0.990591 0.00940917 -6.94599
0 4677 0.106242 0.705396 0.983248 0.0167517 -6.98216
0 4678 0.0973435 0.703728 0.985278 0.0147222 -6.9652
0 4679 0.109782 0.697647 0.993836 0.00616351 -6.94287
0 4680 0.119213 0.680437 0.984733 0.015267 -6.9231
0 4681 0.131632 0.711886 0.979347 0.0206534 -7.04978
0 4682 0.13416 0.700537 0.973546 0.0264544 -7.06202
0 4683 0.163907 0.695709 0.973433 0.0265672 -7.0661
0 4684 0.165726 0.699141 0.964685 0.0353149 -7.14508
0 4685 0.162176 0.694225 0.950261 0.0497394 -7.36684
0 4686 0.167668 0.702377 0.953353 0.0466475 -7.5215
0 4687 0.15889 0.691462 0.949782 0.0502183 -7.35488
0 4688 0.15889 0.691462 0.949782 0.0502183 -7.35488
0 4689 0.162373 0.68614 0.927068 0.0729319 -7.71936
0 4690 0.170271 0.698063 0.93336 0.0666403 -7.72104
0 4691 0.177575 0.697879 0.930189 0.0698106 -7.74514
0 4692 0.158017 0.673533 0.93567 0.06433 -7.4777
0 4693 0.158017 0.673533 0.93567 0.06433 -7.4777
0 4694 0.154981 0.652138 0.929372 0.0706276 -7.46141
0 4695 0.141438 0.657942 0.926638 0.0733623 -7.54042
0 4696 0.153794 0.665426 0.93107 0.0689302 -7.50689
0 4697 0.161435 0.681041 0.926419 0.0735812 -7.66522
0 4698 0.161435 0.681041 0.926419 0.0735812 -7.66522
0 4699 0.157894 0.671955 0.931114 0.0688865 -7.54621
0 4700 0.172617 0.668173 0.941431 0.0585692 -7.36022
0 4701 0.178991 0.667802 0.960942 0.0390575 -7.08811
0 4702 0.15596 0.657837 0.960103 0.0398971 -7.04342
0 4703 0.17704 0.662441 0.942972 0.0570283 -7.34715
0 4704 0.189485 0.642129 0.946097 0.053903 -7.15893
0 4705 0.189485 0.642129 0.946097 0.053903 -7.15893
0 4706 0.192377 0.633767 0.940508 0.0594918 -7.19573
0 4707 0.192377 0.633767 0.940508 0.0594918 -7.19573
